entity,entity_type,frequency,doc_id,match_id,match_name,match_score
medicaid,ORG,4,"['RG_9_8_52', 'RG_9_8_52', 'RG_9_8_204', 'RG9_8_100']",Q1141363,Medicaid,100.0
bergen street,FAC,4,"['RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70', 'RG_9_8_70']",Q2089166,Bergen Street,100.0
fifth avenue,FAC,4,"['RG_9_8_43', 'RG_9_8_43', 'RG_9_8_43', 'RG_9_8_114']",Q109858,Fifth Avenue,100.0
ferguson,PERSON,4,"['RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67']",Q44980,Alex Ferguson,100.0
tuskegee,PERSON,4,"['RG_9_8_111', 'RG_9_8_148']",Q79718,Tuskegee,100.0
bob martin,PERSON,4,"['RG_9_8_185', 'RG_9_8_185', 'RG_9_8_185', 'RG_9_8_185']",Q217120,Bob Martin,100.0
times,ORG,4,"['RG_9_8_101', 'RG_9_8_101', 'RG_9_8_204']",Q40276,multiplication,100.0
times,WORK_OF_ART,4,['RG_9_8_182'],Q40276,multiplication,100.0
tuskegee,ORG,4,['RG_9_8_148'],Q79718,Tuskegee,100.0
tuskegee,GPE,4,['RG_9_8_111'],Q79718,Tuskegee,100.0
ernie mclintock,PERSON,4,"['RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187']",,,
to--,PERSON,4,"['RG_9_8_186', 'RG_9_8_59', 'RG_9_8_59', 'RG9-8_ref4330']",Q19105427,To ----,100.0
asian,NORP,4,"['RG_9_8_42', 'RG_9_8_42', 'RG_9_8_185', 'RG_9_8_121']",Q48,Asia,100.0
fcc,ORG,4,"['RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101']",Q128831,Federal Communications Commission,100.0
sba,ORG,4,"['RG_9_8_185', 'RG_9_8_185', 'RG_9_8_185', 'RG_9_8_185']",Q37362,Akrotiri and Dhekelia,100.0
philharmonic hall,FAC,4,"['RG_9_8_69', 'RG_9_8_192', 'RG_9_8_98', 'RG_9_8_98']",Q790654,David Geffen Hall,100.0
avon,PERSON,4,"['RG_9_8_40', 'RG_9_8_40', 'RG_9_8_40']",Q19709,River Avon,100.0
sheba,GPE,4,['RG_9_8_69'],Q136910,1196 Sheba,100.0
midtown,GPE,4,"['RG_9_8_42', 'RG_9_8_118']",Q11249,Midtown Manhattan,100.0
paul laurence dunbar,PERSON,4,"['RG9-8_ref4330', 'RG9-8_ref4330', 'RG9-8_ref4330', 'RG9-8_ref4330']",Q974678,Paul Laurence Dunbar,100.0
bronx community college,ORG,4,"['RG9-8_ref4328', 'RG9_8_100', 'RG9_8_100', 'RG9_8_100']",Q4974180,Bronx Community College,100.0
paul,PERSON,4,"['RG9-8_ref4330', 'RG9-8_ref4330', 'RG9-8_ref4330', 'RG9-8_ref4330']",Q9200,Paul,100.0
mm-hmm,PERSON,4,"['RG_9_8_97', 'RG_9_8_186', 'RG9-8_ref4324', 'RG9-8_ref4324']",Q68306830,What do you say after you say Mm--hmm?,29.0
ralph carter,PERSON,4,"['RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67']",Q7287326,Ralph Carter,100.0
united states,GPE,4,"['RG_9_8_148', 'RG_9_8_182', 'RG_9_8_133', 'RG_9_8_67']",Q30,United States of America,100.0
midtown,ORG,4,"['RG_9_8_42', 'RG_9_8_42']",Q11249,Midtown Manhattan,100.0
anderson pigatt,ORG,4,"['RG_9_8_118', 'RG_9_8_118', 'RG_9_8_118', 'RG_9_8_118']",,,
roger furman,PERSON,4,"['RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187']",Q106103384,Roger Furman,100.0
andy,PERSON,4,"['RG_9_8_201', 'RG_9_8_201', 'RG_9_8_118', 'RG_9_8_118']",Q2421754,Andranik Madadian,100.0
patricia dempsey,PERSON,4,"['RG_9_8_59', 'RG_9_8_59', 'RG_9_8_59', 'RG_9_8_59']",Q3197082,Kingdoms of Kalamar,37.0
robert,PERSON,3,"['RG9-8_ref4324', 'RG9-8_ref4324', 'RG9-8_ref4324']",Q175300,Chrodobertus,100.0
greenwich village,FAC,3,['RG_9_8_70'],Q205380,Greenwich Village,100.0
opportunities industrialization centers,ORG,3,"['RG9-8_ref4329', 'RG9-8_ref4329', 'RG9-8_ref4329']",Q39053853,Opportunities Industrialization Center,99.0
northwestern,PERSON,3,['RG_9_8_196'],Q309350,Northwestern University,100.0
jazz festival,EVENT,3,"['RG_9_8_106', 'RG_9_8_106', 'RG_9_8_106']",Q27148732,jazz festival,100.0
japanese,NORP,3,"['RG_9_8_111', 'RG_9_8_118', 'RG_9_8_98']",Q5287,Japanese,100.0
music for peace,WORK_OF_ART,3,"['RG_9_8_208', 'RG_9_8_208', 'RG_9_8_208']",Q164815,Woodstock Festival,67.0
ed brooke,PERSON,3,"['RG_9_8_78', 'RG_9_8_209', 'RG_9_8_209']",Q5334591,Ed Brookes,95.0
roger wilkins,PERSON,3,"['RG_9_8_204', 'RG_9_8_204', 'RG_9_8_204']",Q7359121,Roger Wilkins,100.0
oregon,GPE,3,"['RG_9_8_56', 'RG_9_8_56', 'RG_9_8_56']",Q824,Oregon,100.0
bill robinson,PERSON,3,"['RG_9_8_125', 'RG_9_8_125', 'RG_9_8_125']",Q862416,Bill Robinson,100.0
cornell,ORG,3,"['RG_9_8_155', 'RG_9_8_155']",Q49115,Cornell University,100.0
cornell,PERSON,3,['RG_9_8_155'],Q49115,Cornell University,100.0
hayden stone,PERSON,3,"['RG_9_8_40', 'RG_9_8_40']",Q5686269,"Hayden, Stone & Co.",89.0
roll jordan roll,WORK_OF_ART,3,"['RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115']",Q17152304,"Roll, Jordan, Roll",100.0
miller,PERSON,3,"['RG_9_8_207', 'RG_9_8_125', 'RG_9_8_125']",Q61381,Miller County,100.0
the old south,LOC,3,"['RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115']",Q19067182,"In the ""Old South""",90.0
hud,ORG,3,"['RG_9_8_43', 'RG_9_8_43', 'RG9_8_100']",Q1074,skin,100.0
the american revolution,EVENT,3,"['RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67']",Q7713544,The American Revolution,100.0
people in trouble,WORK_OF_ART,3,"['RG_9_8_208', 'RG_9_8_208', 'RG_9_8_208']",Q79547163,Troubled people,88.0
the amsterdam news,ORG,3,"['RG_9_8_110', 'RG_9_8_187', 'RG_9_8_187']",Q1140177,Amsterdam News,100.0
the cultural train,ORG,3,"['RG_9_8_201', 'RG_9_8_201']",Q5844287,Posadas train station,62.0
terry smith,PERSON,3,"['RG_9_8_196', 'RG_9_8_196', 'RG_9_8_196']",Q4424881,Terry Smith,100.0
topeka,GPE,3,"['RG_9_8_55', 'RG_9_8_55']",Q41057,Topeka,100.0
jewish,NORP,3,"['RG_9_8_97', 'RG_9_8_148', 'RG_9_8_187']",Q7325,Jewish people,100.0
the puerto ricans,NORP,3,"['RG_9_8_94', 'RG_9_8_94', 'RG_9_8_94']",Q17111069,White Puerto Rican,89.0
topeka,PERSON,3,['RG_9_8_67'],Q41057,Topeka,100.0
black arts,WORK_OF_ART,3,"['RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101']",Q19561644,Black Arts Viper,77.0
columbia,ORG,3,"['RG_9_8_94', 'RG_9_8_208', 'RG_9_8_70']",Q2251,Columbia River,100.0
afro-caribbean,LOC,3,"['RG_9_8_42', 'RG_9_8_42']",Q2050339,Afro Caribbeans,97.0
the council on interracial books for children and the foundation for change,ORG,3,"['RG_9_8_121', 'RG_9_8_121', 'RG_9_8_121']",,,
jeepers creepers,WORK_OF_ART,3,"['RG_9_8_207', 'RG_9_8_207', 'RG_9_8_207']",Q673902,Jeepers Creepers,100.0
jeanette fields,PERSON,3,"['RG_9_8_201', 'RG_9_8_201', 'RG_9_8_201']",Q459313,Jeanette Bolden,73.0
europeans,NORP,3,"['RG_9_8_58', 'RG_9_8_67', 'RG_9_8_98']",Q394067,Europeans,100.0
roger,PERSON,3,"['RG_9_8_204', 'RG_9_8_204', 'RG_9_8_187']",Q171677,Roger Bacon,100.0
mary,PERSON,3,"['RG_9_8_208', 'RG_9_8_208', 'RG_9_8_208']",Q345,Virgin Mary,100.0
jean,PERSON,3,"['RG_9_8_111', 'RG_9_8_121', 'RG_9_8_121']",Q83363,jeans,100.0
the american negro theater,ORG,3,"['RG_9_8_111', 'RG_9_8_111', 'RG_9_8_187']",Q4744577,American Negro Theater,92.0
afro-caribbean,GPE,3,['RG_9_8_111'],Q2050339,Afro Caribbeans,97.0
midwest,LOC,3,"['RG_9_8_101', 'RG_9_8_89', 'RG_9_8_89']",Q186545,Midwestern United States,100.0
hayden stone,ORG,3,['RG_9_8_40'],Q5686269,"Hayden, Stone & Co.",89.0
ruth ann stewart,PERSON,3,"['RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111']",Q61960836,Contributors,36.0
greenwich village,GPE,3,"['RG_9_8_82', 'RG9-8_ref4324']",Q205380,Greenwich Village,100.0
the national endowment for the arts,ORG,3,"['RG_9_8_69', 'RG_9_8_114', 'RG_9_8_114']",Q1967116,National Endowment for the Arts,100.0
romare bearden,PERSON,3,"['RG_9_8_132', 'RG_9_8_132', 'RG_9_8_132']",Q1291679,Romare Bearden,100.0
the board of education,ORG,3,"['RG9-8_ref4329', 'RG_9_8_55', 'RG_9_8_70']",Q399541,board of education,90.0
meharry,PERSON,3,"['RG_9_8_52', 'RG_9_8_52', 'RG_9_8_52']",Q37557906,Meharry,100.0
fletcher henderson,PERSON,3,"['RG_9_8_207', 'RG_9_8_207', 'RG_9_8_98']",Q505559,Fletcher Henderson,100.0
the boy scouts,ORG,3,['RG_9_8_89'],Q55385653,THE BOY SCOUTS.,100.0
the boy scouts,PERSON,3,"['RG_9_8_26', 'RG_9_8_89']",Q55385653,THE BOY SCOUTS.,100.0
olympic,EVENT,3,"['RG_9_8_56', 'RG_9_8_56']",Q321007,RMS Olympic,100.0
depression,EVENT,3,"['RG_9_8_115', 'RG_9_8_115', 'RG_9_8_59']",Q42844,major depressive disorders,100.0
rome,GPE,3,"['RG_9_8_192', 'RG_9_8_208', 'RG_9_8_58']",Q220,Rome,100.0
harlem boys club,ORG,3,['RG_9_8_26'],,,
houston,GPE,3,"['RG_9_8_111', 'RG_9_8_118', 'RG_9_8_118']",Q16555,Houston,100.0
adjunct professor of education,PERSON,3,"['RG9-8_ref4328', 'RG_9_8_78', 'RG_9_8_204']",Q45217910,The adjunct professor in international health education.,68.0
the negro ensemble company,ORG,3,"['RG_9_8_187', 'RG_9_8_58', 'RG9-8_ref4324']",Q17082843,Negro Ensemble Company,92.0
humphrey-hawkins,ORG,3,"['RG_9_8_204', 'RG_9_8_204', 'RG_9_8_204']",Q5941737,Humphrey–Hawkins Full Employment Act,62.0
harlem boys club,PERSON,3,"['RG_9_8_26', 'RG_9_8_89']",,,
roosevelt,PERSON,3,"['RG_9_8_144', 'RG_9_8_144', 'RG_9_8_144']",Q8007,Franklin Delano Roosevelt,100.0
dick jordan,PERSON,3,"['RG_9_8_89', 'RG_9_8_89', 'RG_9_8_89']",Q750983,Riccardo Freda,100.0
east 110th street,WORK_OF_ART,3,"['RG_9_8_97', 'RG_9_8_97', 'RG_9_8_97']",Q59779163,110 East 87th Street,92.0
olympic,GPE,3,['RG_9_8_56'],Q321007,RMS Olympic,100.0
the new york city opera,FAC,3,"['RG_9_8_69', 'RG_9_8_69']",Q181813,New York City Opera,90.0
the new york city opera,ORG,3,['RG_9_8_69'],Q181813,New York City Opera,90.0
protestant,NORP,3,"['RG9-8_ref4329', 'RG9-8_ref4329', 'RG9-8_ref4324']",Q23540,Protestantism,100.0
uhm,ORG,3,"['RG9-8_ref4329', 'RG9-8_ref4329', 'RG_9_8_182']",Q2000129,University of Hawaii at Manoa,100.0
the national endowment for the humanities,ORG,3,"['RG_9_8_111', 'RG_9_8_125', 'RG_9_8_132']",Q478050,National Endowment for the Humanities,95.0
it--,ORG,3,"['RG_9_8_208', 'RG_9_8_59', 'RG9-8_ref4324']",Q38,Italy,100.0
eastern parkway,LOC,3,"['RG_9_8_132', 'RG_9_8_132', 'RG_9_8_132']",Q2488389,Eastern Parkway,100.0
is--,ORG,3,"['RG_9_8_201', 'RG_9_8_59']",Q294,Icelandic,100.0
is--,NORP,3,['RG9-8_ref4330'],Q294,Icelandic,100.0
robert boyd,PERSON,3,"['RG_9_8_52', 'RG_9_8_52', 'RG_9_8_52']",Q93819,Robert W. Boyd,100.0
u.n.,ORG,3,"['RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133']",Q1500617,unitary group,100.0
africans,NORP,3,"['RG_9_8_111', 'RG_9_8_133', 'RG_9_8_70']",Q14196,Afrikaans,100.0
the college fund,ORG,3,"['RG_9_8_148', 'RG_9_8_148', 'RG_9_8_148']",Q104694724,public college,83.0
william eric perkins,PERSON,3,"['RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115']",Q56341593,"Asteroid 5535 Annefrank size, shape, and orientation: Stardust first results",26.0
east harlem,LOC,3,"['RG_9_8_69', 'RG_9_8_97', 'RG_9_8_97']",Q1069687,East Harlem,100.0
the black theater alliance,ORG,3,"['RG_9_8_110', 'RG_9_8_58', 'RG_9_8_134']",Q16956534,Black Theater Alliance Awards,80.0
david driscoll,PERSON,3,"['RG_9_8_132', 'RG_9_8_132', 'RG_9_8_132']",Q11964823,David Driscoll,100.0
david hammons,PERSON,3,"['RG_9_8_42', 'RG_9_8_42', 'RG_9_8_42']",Q320846,David Hammons,100.0
barbara,PERSON,3,"['RG9-8_ref4324', 'RG9-8_ref4324', 'RG9-8_ref4324']",Q1804,Barbara,100.0
pennsylvania,GPE,3,"['RG_9_8_55', 'RG_9_8_207', 'RG_9_8_209']",Q1400,Pennsylvania,100.0
benny andrews,PERSON,3,"['RG_9_8_192', 'RG_9_8_192', 'RG_9_8_118']",Q4889934,Benny Andrews,100.0
the new york jazz repertory company,ORG,3,"['RG_9_8_106', 'RG_9_8_106', 'RG_9_8_106']",Q30716119,New York Jazz Repertory Company,100.0
equal opportunity,ORG,3,"['RG_9_8_39', 'RG_9_8_39', 'RG_9_8_39']",Q912512,equal opportunity,100.0
northwestern,ORG,3,['RG_9_8_196'],Q309350,Northwestern University,100.0
black english,EVENT,3,"['RG_9_8_121', 'RG_9_8_121']",Q8002,African American Vernacular English,100.0
alex haley,GPE,3,['RG_9_8_155'],Q296069,Alex Haley,100.0
boys clubs of america,ORG,3,"['RG_9_8_89', 'RG_9_8_89', 'RG_9_8_89']",Q74495028,Boys' clubs of America,100.0
realidad,WORK_OF_ART,3,"['RG_9_8_101', 'RG_9_8_101']",Q9510,reality,100.0
adam clayton powell,PERSON,3,"['RG_9_8_209', 'RG_9_8_118', 'RG_9_8_118']",Q1050018,"Adam Clayton Powell, Jr.",100.0
shiva,PERSON,3,"['RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69']",Q11378,Shiva,100.0
the institute of afro american affairs,ORG,3,"['RG_9_8_192', 'RG_9_8_187', 'RG_9_8_187']",,,
emory taylor,PERSON,3,"['RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69']",Q75609711,Zachary Taylor Emery,69.0
west point,GPE,3,"['RG_9_8_26', 'RG_9_8_26']",Q9219,United States Military Academy,100.0
wanda,PERSON,3,"['RG9-8_ref4324', 'RG9-8_ref4324']",Q132878,1057 Wanda,100.0
west point,LOC,3,['RG_9_8_26'],Q9219,United States Military Academy,100.0
albans,NORP,3,"['RG9-8_ref4328', 'RG_9_8_70', 'RG_9_8_70']",Q11904743,Albans caucasians,100.0
st. albans,NORP,3,"['RG9-8_ref4328', 'RG9-8_ref4328', 'RG_9_8_70']",Q6226,St Albans,100.0
the institute of afro-african affairs,ORG,3,"['RG_9_8_55', 'RG_9_8_196', 'RG_9_8_209']",,,
stamp alert,PERSON,3,"['RG_9_8_59', 'RG_9_8_59', 'RG_9_8_59']",Q81409913,Clinical alert: damage to Goldmann applanation tonometer tips,28.0
wanda,GPE,3,['RG9-8_ref4324'],Q132878,1057 Wanda,100.0
the theatre alliance,ORG,3,"['RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187']",Q4732331,Alliance Theatre,89.0
paris,GPE,3,"['RG_9_8_58', 'RG_9_8_58', 'RG_9_8_58']",Q90,Paris,100.0
louis,ORG,3,['RG_9_8_207'],Q556852,Louis,100.0
census,PERSON,3,"['RG_9_8_111', 'RG_9_8_111', 'RG_9_8_111']",Q39825,census,100.0
kente,PERSON,3,"['RG_9_8_155', 'RG_9_8_155']",Q1428368,kente cloth,100.0
kente,NORP,3,['RG_9_8_155'],Q1428368,kente cloth,100.0
black english,NORP,3,['RG_9_8_121'],Q8002,African American Vernacular English,100.0
boricua,WORK_OF_ART,3,"['RG_9_8_97', 'RG_9_8_97']",Q893594,Puerto Ricans,100.0
kennedy's children,WORK_OF_ART,3,"['RG9-8_ref4324', 'RG9-8_ref4324', 'RG9-8_ref4324']",Q14942055,Kennedy's children,100.0
alan feinstein,PERSON,3,"['RG_9_8_133', 'RG_9_8_133', 'RG_9_8_133']",Q4706604,Alan Feinstein,100.0
plessy,ORG,3,"['RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67']",Q65112289,Plessy,100.0
alert,ORG,3,"['RG_9_8_59', 'RG_9_8_59', 'RG_9_8_59']",Q501744,Alert,100.0
alex haley,PERSON,3,"['RG_9_8_111', 'RG_9_8_155']",Q296069,Alex Haley,100.0
louis,PERSON,3,"['RG_9_8_106', 'RG_9_8_207']",Q556852,Louis,100.0
southwest,LOC,3,"['RG_9_8_101', 'RG_9_8_204', 'RG_9_8_204']",Q503308,Southwest Airlines,100.0
ralph,PERSON,3,"['RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67']",Q518387,5051 Ralph,100.0
sojourner truth,PERSON,3,"['RG_9_8_114', 'RG_9_8_114', 'RG_9_8_67']",Q105180,Sojourner Truth,100.0
the east coast,LOC,3,"['RG_9_8_42', 'RG_9_8_42', 'RG_9_8_134']",Q31013896,Sharqiy qirgʻoq,100.0
the white house,ORG,3,"['RG_9_8_101', 'RG_9_8_204', 'RG_9_8_204']",Q35525,White House,100.0
little rock,GPE,3,"['RG_9_8_204', 'RG_9_8_204', 'RG_9_8_204']",Q33405,Little Rock,100.0
thelonious monk,PERSON,3,"['RG_9_8_106', 'RG_9_8_208', 'RG_9_8_98']",Q109612,Thelonious Monk,100.0
soul of reason',WORK_OF_ART,3,"['RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69']",Q106642437,Soul of Reason,100.0
leontyne price,PERSON,3,"['RG_9_8_69', 'RG_9_8_69', 'RG_9_8_98']",Q233718,Leontyne Price,100.0
leonard jeffries,PERSON,3,"['RG_9_8_155', 'RG_9_8_155', 'RG_9_8_155']",Q6525433,Leonard Jeffries,100.0
general foods corporation,ORG,3,"['RG_9_8_39', 'RG_9_8_39', 'RG_9_8_39']",Q4272111,General Foods,100.0
leon keyserling,PERSON,3,"['RG_9_8_204', 'RG_9_8_204', 'RG_9_8_204']",Q1818891,Leon Keyserling,100.0
bushwick,FAC,3,"['RG9-8_ref4329', 'RG_9_8_204']",Q2288728,Bushwick,100.0
bushwick,GPE,3,['RG9-8_ref4329'],Q2288728,Bushwick,100.0
third avenue,FAC,3,"['RG_9_8_182', 'RG_9_8_182', 'RG_9_8_58']",Q124857,Third Avenue,100.0
wbls,ORG,3,"['RG_9_8_78', 'RG_9_8_78', 'RG_9_8_78']",Q7947274,WBLS,100.0
lavenia,PERSON,3,['RG_9_8_201'],Q5492521,Ravenia,100.0
lavenia,GPE,3,"['RG_9_8_201', 'RG_9_8_201']",Q5492521,Ravenia,100.0
realidad,PERSON,3,['RG_9_8_101'],Q9510,reality,100.0
latin,NORP,3,"['RG_9_8_69', 'RG_9_8_69', 'RG_9_8_192']",Q397,Latin,100.0
the humphrey-hawkins bill,ORG,3,"['RG_9_8_204', 'RG_9_8_204']",Q66848686,Jimmy Carter - Signing of the Humphrey-Hawkins bill; Rosalynn Carter - Meeting with Secretary Califano and others (NAID 182116),34.0
the urban fellows training program,ORG,3,"['RG_9_8_89', 'RG_9_8_89', 'RG_9_8_89']",,,
cannonball adderley,ORG,3,"['RG_9_8_106', 'RG_9_8_106', 'RG_9_8_106']",Q110477,Cannonball Adderley,100.0
parks,PERSON,3,"['RG9-8_ref4328', 'RG9-8_ref4328', 'RG9-8_ref4328']",Q22698,park,100.0
brazilian,NORP,3,"['RG_9_8_67', 'RG_9_8_67', 'RG_9_8_67']",Q750553,Brazilian Portuguese,100.0
brazil,GPE,3,"['RG_9_8_101', 'RG_9_8_67', 'RG_9_8_67']",Q155,Brazil,100.0
boricua,PERSON,3,['RG_9_8_97'],Q893594,Puerto Ricans,100.0
stanley cowell,PERSON,3,"['RG_9_8_186', 'RG_9_8_186', 'RG_9_8_186']",Q345934,Stanley Cowell,100.0
vy,PERSON,3,"['RG_9_8_78', 'RG_9_8_78', 'RG_9_8_78']",Q83825,Vy,100.0
the hotel chelsea,FAC,3,['RG_9_8_125'],Q240711,Hotel Chelsea,87.0
mark millander,PERSON,3,"['RG_9_8_196', 'RG_9_8_196', 'RG_9_8_196']",,,
black sports,ORG,3,"['RG_9_8_56', 'RG_9_8_56', 'RG_9_8_56']",Q173941,Electronic Arts,76.0
mario anglada,PERSON,3,"['RG_9_8_94', 'RG_9_8_94', 'RG_9_8_94']",Q57757399,The enigmatic core L1451-mm: a first hydrostatic core? or a hidden VeLLO?,24.0
chicanos,PERSON,3,"['RG_9_8_204', 'RG_9_8_155', 'RG_9_8_121']",Q581921,Mexican Americans,100.0
strata-east records,ORG,3,"['RG_9_8_186', 'RG_9_8_186', 'RG_9_8_186']",Q949686,Strata-East Records,100.0
joselyn cooper,PERSON,3,"['RG_9_8_59', 'RG_9_8_59', 'RG_9_8_59']",,,
city hall,FAC,3,"['RG_9_8_185', 'RG_9_8_70', 'RG_9_8_70']",Q44686,City Hall,100.0
temple university,ORG,3,"['RG_9_8_115', 'RG_9_8_115', 'RG_9_8_115']",Q1420239,Temple University,100.0
the humphrey-hawkins bill,FAC,3,['RG_9_8_204'],Q66848686,Jimmy Carter - Signing of the Humphrey-Hawkins bill; Rosalynn Carter - Meeting with Secretary Califano and others (NAID 182116),34.0
reason,PERSON,3,['RG_9_8_85'],Q178354,reason,100.0
agrarian,NORP,3,"['RG_9_8_94', 'RG_9_8_94', 'RG_9_8_94']",Q96698359,Agrarian,100.0
porgy and bess',WORK_OF_ART,3,"['RG_9_8_69', 'RG_9_8_69', 'RG_9_8_69']",Q250312,Porgy & Bess,100.0
the democratic party,ORG,3,"['RG_9_8_209', 'RG_9_8_209', 'RG_9_8_209']",Q29552,Democratic Party,100.0
the hotel chelsea,ORG,3,"['RG_9_8_125', 'RG_9_8_125']",Q240711,Hotel Chelsea,87.0
the daily news,ORG,3,"['RG_9_8_101', 'RG_9_8_101', 'RG_9_8_101']",Q627827,New York Daily News,100.0
the democratic national committee,ORG,3,"['RG_9_8_209', 'RG_9_8_209', 'RG_9_8_209']",Q1185863,Democratic National Committee,94.0
scott joplin,PERSON,3,"['RG_9_8_69', 'RG_9_8_69', 'RG_9_8_125']",Q191499,Scott Joplin,100.0
joan sandler,PERSON,3,"['RG_9_8_187', 'RG_9_8_187', 'RG_9_8_187']",Q93436367,Joan Sandler (b. 1934),100.0
nixon,PERSON,3,"['RG9-8_ref4329', 'RG_9_8_97', 'RG_9_8_209']",Q9588,Richard Nixon,100.0
reason,ORG,3,"['RG_9_8_192', 'RG_9_8_39']",Q178354,reason,100.0
seventh avenue,FAC,3,"['RG_9_8_187', 'RG_9_8_118', 'RG_9_8_118']",Q109926,Seventh Avenue,100.0
lunsford,GPE,3,"['RG_9_8_208', 'RG_9_8_208']",Q6704445,Lunsford,100.0
charles,PERSON,3,"['RG_9_8_55', 'RG_9_8_55', 'RG_9_8_67']",Q43274,"Charles, Prince of Wales",100.0
june jordan,PERSON,3,"['RG_9_8_121', 'RG_9_8_121', 'RG_9_8_121']",Q6312325,June Jordan,100.0
stephen goodwin,PERSON,3,"['RG_9_8_40', 'RG_9_8_40', 'RG_9_8_40']",Q42426236,Stephen B Goodwin,100.0
lunsford,PERSON,3,['RG_9_8_208'],Q6704445,Lunsford,100.0
tai,PERSON,3,"['RG_9_8_114', 'RG_9_8_114', 'RG_9_8_114']",Q865,Taiwan,100.0
the cultural train,WORK_OF_ART,3,['RG_9_8_201'],Q5844287,Posadas train station,62.0
northwestern,NORP,3,['RG_9_8_196'],Q309350,Northwestern University,100.0
ernie,ORG,3,"['RG_9_8_204', 'RG_9_8_204', 'RG_9_8_204']",Q1360613,Ernst Wilhelm Wittig,100.0
charles williams,PERSON,3,"['RG_9_8_55', 'RG_9_8_55', 'RG_9_8_55']",Q124735,Charles Williams,100.0
ojt,ORG,2,"['RG9-8_ref4329', 'RG9-8_ref4329']",Q849415,On-the-job training,100.0
gibson,PERSON,2,"['RG_9_8_209', 'RG_9_8_209']",Q210278,Gibson,100.0
parks department,ORG,2,"['RG9-8_ref4328', 'RG9-8_ref4328']",Q78549965,flag of the New York City Department of Parks and Recreation,86.0
freedom fund united foundation,ORG,2,"['RG_9_8_201', 'RG_9_8_201']",,,
the city college,ORG,2,"['RG_9_8_155', 'RG_9_8_155']",Q154447,College City,86.0
the criminal justice control commission,ORG,2,"['RG_9_8_110', 'RG_9_8_110']",,,
harvard,ORG,2,"['RG_9_8_114', 'RG_9_8_148']",Q13371,Harvard University,100.0
piney brown's,PERSON,2,"['RG_9_8_208', 'RG_9_8_208']",Q65962512,"Cloud Peak Contiguous, Rock Creek, Piney Creek, and Little Goose Roadless Areas, Wyoming",23.0
gordon,PERSON,2,"['RG9-8_ref4328', 'RG9-8_ref4328']",Q65974,Gordon,100.0
frank silvera,PERSON,2,"['RG_9_8_201', 'RG_9_8_187']",Q3751926,Frank Silvera,100.0
gone with the wind,WORK_OF_ART,2,"['RG_9_8_115', 'RG_9_8_115']",Q2870,Gone with the Wind,100.0
the city university,ORG,2,"['RG_9_8_155', 'RG_9_8_125']",Q1094046,"City, University of London",100.0
god's trombone,WORK_OF_ART,2,"['RG9-8_ref4330', 'RG9-8_ref4330']",Q5575754,God's trombones,97.0
haley,PERSON,2,"['RG_9_8_111', 'RG_9_8_111']",Q202319,Bill Haley,100.0
gordon davis,PERSON,2,"['RG9-8_ref4328', 'RG9-8_ref4328']",Q18739664,Gordon Davis,100.0
germany,GPE,2,"['RG_9_8_69', 'RG_9_8_69']",Q183,Germany,100.0
the congressional black caucus,ORG,2,"['RG_9_8_204', 'RG_9_8_209']",Q2015366,Congressional Black Caucus,93.0
george jackson,PERSON,2,"['RG_9_8_114', 'RG_9_8_114']",Q1489483,George K. Jackson,100.0
pittsburgh,GPE,2,"['RG_9_8_56', 'RG_9_8_204']",Q1342,Pittsburgh,100.0
hampton,PERSON,2,"['RG_9_8_111', 'RG_9_8_98']",Q79332,Hampton,100.0
picasso,WORK_OF_ART,2,"['RG_9_8_42', 'RG_9_8_42']",Q5593,Pablo Picasso,100.0
the department of employment,ORG,2,"['RG9-8_ref4329', 'RG9-8_ref4329']",Q16257333,Department of Employment,92.0
park avenue south,FAC,2,"['RG9-8_ref4329', 'RG9-8_ref4329']",Q7568156,South Park Avenue,100.0
grand master of the king george grand lodge,WORK_OF_ART,2,"['RG_9_8_144', 'RG_9_8_144']",,,
grand master,PERSON,2,"['RG_9_8_144', 'RG_9_8_144']",Q105269,Grandmaster,100.0
gambia,GPE,2,['RG_9_8_155'],Q1005,The Gambia,100.0
gambia,FAC,2,['RG_9_8_155'],Q1005,The Gambia,100.0
